_id,BERDO ID,Tax Parcel ID,Property Owner Name,Building Address,Geospatial Address,Geospatial Address.1,Building Address City,Building Address Zip  Code,Parcel Address,Parcel Address City,Parcel Address Zip Code,Reported Gross Floor Area (Sq Ft),Reported Enclosed Parking Area (Sq Ft),Largest Property Type,All Property Types and GFAs,Site EUI (Energy Use Intensity kBtu/ft2),Energy Star Score,Total Site Energy Usage (kBtu),Natural Gas Usage (kBtu),Natural Gas Emissions (kgCO2e),Electricity Usage (kWh),Electricity Emissions (kgCO2e),Renewable System Electricity Usage Onsite (kBtu),District Hot Water Usage (kBtu),District Hot Water Emissions (kgCO2e),District Chilled Water Usage (kBtu),District Chilled Water Emissions (kgCO2e),District Steam Usage (kBtu),District Steam Emissions (kgCO2e),Fuel Oil 1 Usage (kBtu),Fuel Oil 1 Emissions (kgCO2e),Fuel Oil 2 Usage (kBtu),Fuel Oil 2 Emissions (kgCO2e),Fuel Oil 4 Usage (kBtu),Fuel Oil 4 Emissions (kgCO2e),Fuel Oil 5 and 6 Usage (kBtu),Fuel Oil 5 and 6 Emissions (kgCO2e),Propane Usage (kBtu),Propane Emissions (kgCO2e),Diesel Usage (kBtu),Diesel Emissions (kgCO2e),Kerosene Usage (kBtu),Kerosene Emissions (kgCO2e),Water Usage Intensity (Gallons/ft2),Compliance Status,Estimated Total GHG Emissions (kgCO2e),First Emissions Compliance Year (Projected),Community Choice Electricity Participation,Renewable Energy Purchased through a Power Purchase Agreement (,Renewable Energy Certificate (REC) Purchase,Backup Generator,Battery Storage,Electric Vehicle (EV) Charging,Corresponding Campus ID,Notes,Percentage Electrification,Estimated Carbon Emissions Intensity (kg CO2e/sf),Log GSF,Log EUI,Log Total Site Energy,Log GHG Emissions,Log CEI,Log % Electrification
4636,106821,304893010.0,48 boylston street condominium trust,48 boylston st,48 boylston st,48 boylston st,,2116.0,48 boylston st,boston,2116,66866.0,,Multifamily Housing,Multifamily Housing (66866.0),43.2,70.0,2886136.78,1450827.8,77053.464,420665.0,86295.218,,,,,,,,,,,,,,,,,,,,,,18.56,in compliance,163348.682,2025.0,No,No,No,No,No,No,,,49.73333522155524,2.442925881613974,11.11044589570243,3.765840495250065,14.875429411510272,12.003642348432233,0.8931964527298029,3.906675437068478
2079,103049,304894000.0,,38-42 boylston st,38,42 boylston st,,2116.0,38  42 boylston st,boston,2116,52800.0,,Multifamily Housing,Multifamily Housing (52800.0),51.9,66.0,2742605.068,,,397689.0,81581.921,,,,,,1385690.2,92009.829,,,,,,,,,,,,,,,57.79,in compliance,173591.75,2025.0,No,No,No,No,No,No,,,49.47757652688768,3.2877225378787878,10.874266469694353,3.949318790171843,14.824418781427756,12.064461557037657,1.1901950873433038,3.901519567482579
2638,104028,304896020.0,kp washington street llc,659-665 washington st,659,665 washington st,,2111.0,659  677 washington st,boston,2111,315480.0,53185.0,Multifamily Housing,"Multifamily Housing (312580.0),Parking (53185.0),Swimming Pool (0.0),Other (2900.0)",39.0,97.0,12315464.52,5441332.0,288989.143,2014693.0,413294.122,,,,,,,,,,,,,,,,,,,,,,11.99,pending revisions,702283.265,2025.0,I'm not sure,No,No,No,I'm not sure,I'm not sure,,,55.819532497423005,2.2260785628249016,12.661850567511927,3.6635616461296463,16.326366308679237,13.46209211301513,0.8002415455032024,4.022123852892578
355,100486,304910020.0,,24-58 lagrange st,24,58 lagrange st,,2116.0,24  58 lagrange st,boston,2116,422650.0,76235.0,Multifamily Housing,"Multifamily Housing (422650.0),Parking (76235.0)",48.3,53.0,20428792.74,7785899.7,413509.133,3705420.0,760129.859,,,,,,,,,,,,,,,,,,,,,,3.66,pending revisions,1173638.992,2025.0,No,No,Yes,Yes,No,No,,,61.89033788689757,2.7768579013368035,12.954299692357074,3.877431560658527,16.83245587253676,13.975619729526207,1.0213200371691336,4.125364075211203
1122,101686,304950000.0,,31-37 beach st,31,37 beach st,,2111.0,37  31 beach st,boston,2111,69678.0,,Multifamily Housing,"Multifamily Housing (63343.0),Bank Branch (6335.0)",36.7,55.0,2560349.512,57900.0,3075.069,733426.0,150455.01,,,,,,,,,,,,,,,,,,,,,,22.44,in compliance,153530.079,2025.0,I'm not sure,No,No,No,I'm not sure,I'm not sure,,,97.74288682739812,2.2034225867562216,11.151639908473813,3.6027767550605247,14.75565433526163,11.941651781210227,0.790011872736415,4.582340427188505
1160,101731,304956000.0,,9-11 knapp st,9,11 knapp st,,2111.0,23  9 knapp st,boston,2111,33082.0,,Multifamily Housing,"Office (4726.0),Multifamily Housing (28356.0)",60.7,61.0,2008199.932,1103300.0,58596.263,265211.0,54405.385,,,,,,,,,,,,,,,,,,,,,,29.1,in compliance,113001.648,2030.0,No,No,No,No,No,No,,,45.06223206315695,3.4158046067347803,10.406744606802166,4.1059436980654525,14.512749322566304,11.635157681658928,1.2284130748567612,3.808044469133609
3310,104901,304980012.0,one greenway pr llc,99 kneeland st,99 kneeland st,99 kneeland st,,2111.0,99 kneeland st,boston,2111,301507.0,58722.0,Multifamily Housing,"Multifamily Housing (293054.0),Parking (58722.0),Other (8453.0)",40.1,90.0,12104687.46,3303730.3,175461.116,2579413.0,529140.783,,,,,,,,,,,,,,,,,,,,,,21.46,in compliance,704601.899,2025.0,No,No,No,No,No,No,,,72.710213270967,2.336933799215275,12.61654851212696,3.6913763343125234,16.309103328937955,13.465388240031825,0.8488397279048656,4.286481859830088
187,100243,304981010.0,88  hudson street  leasehold,88 hudson st,88 hudson st,88 hudson st,,2111.0,88 hudson st,boston,2111,59992.0,,Multifamily Housing,Multifamily Housing (59992.0),39.7,98.0,2382331.164,1494965.5,79397.618,260072.0,53351.17,,,,,,,,,,,,,,,,,,,,,,26.62,in compliance,132748.788,2025.0,No,No,No,No,No,No,,,37.24942561344087,2.212774836644886,11.001966498981226,3.681351187693145,14.683590046941735,11.796213809119005,0.7942473101377788,3.617636524933283
1117,101676,305021000.0,ccba tai tung mngmnt inc,210-220 harrison ave,210,220 harrison ave,,2111.0,210  262 harrison av,boston,2111,394174.0,,Multifamily Housing,Multifamily Housing (394174.0),59.0,91.0,23246847.35,19761503.0,1049533.424,1021496.0,209549.689,,,,,,,,,,,,,,,,,,,,,,40.29,in compliance,1259083.113,2025.0,No,No,No,No,No,No,,,14.99342050095236,3.194231768203889,12.884547715158213,4.07753744390572,16.961680082953958,14.045894325938926,1.1613466107807124,2.7076114716046544
412,100575,305346000.0,,121-123 beach st,121,123 beach st,,2111.0,121  123 beach st,boston,2111,48000.0,,Multifamily Housing,Multifamily Housing (48000.0),29.6,94.0,1422154.524,517200.0,27468.492,265227.0,54408.667,,,,,,,,,,,,,,,,,,,,,,13.15,in compliance,81877.159,2030.0,No,No,No,No,No,No,,,63.635441351660035,1.7057741458333333,10.778956289890028,3.3877743613300146,14.167683550108196,11.312975342055534,0.5340190521655056,4.153170569094667
3565,105288,305358202.0,residences at 210 south st,208-212 south st,208,212 south st,,2111.0,208  212 south st,boston,2111,77799.0,,Multifamily Housing,Multifamily Housing (77799.0),36.9,91.0,2870007.348,1509799.9,80185.473,398654.0,81779.882,,,,,,,,,,,,,,,,,,,,,,27.49,in compliance,161965.355,2025.0,No,No,No,No,No,No,,,47.39594994583965,2.0818436612295788,11.261883856613439,3.6082115510464816,14.869825148011271,11.995137733318941,0.7332538767055022,3.8585367808698705
2941,104411,305424030.0,metropolitan residential i,1-3 nassau st,1,3 nassau st,,2111.0,1 nassau st,boston,2111,350000.0,,Multifamily Housing,Multifamily Housing (350000.0),54.0,47.0,18916800.47,9914303.3,526548.648,2638481.0,541257.992,,,,,,,,,,,,,,,,,,,,,,36.72,in compliance,1067806.64,2025.0,No,No,No,No,No,No,,,47.59204897481271,3.050876114285714,12.765688433465597,3.9889840465642745,16.755560998936627,13.881117233421847,1.1154287999562498,3.8626657089406455
215,100294,305484010.0,acdc oak terrace apartments  llc,882-892 washington st,882,892 washington st,,2111.0,888 washington st,boston,2111,110244.0,,Multifamily Housing,Multifamily Housing (110244.0),34.0,97.0,3749663.032,2133019.9,113284.687,473811.0,97197.589,,,,,,,,,,,,,,,,,,,,,,23.31,pending revisions,210482.276,2025.0,No,No,No,No,No,No,,,43.11625311002079,1.9092401944777042,11.610451370059467,3.5263605246161616,15.137176535775776,12.257156729034653,0.6467053589751869,3.7639000283451605
402,100562,305550000.0,bc quincy tower llc,5 oak st w,5 oak st w,5 oak st w,,2116.0,5 oak street west,boston,2116,132000.0,,Multifamily Housing,Multifamily Housing (132000.0),68.8,64.0,9086665.476,6314934.1,335386.15,812348.0,166645.069,,,,,,,,,,,,,,,,,,,,,,56.4,in compliance,502031.219,2025.0,No,No,No,No,No,No,,,30.504624997157766,3.8032668106060603,11.790557201568507,4.231203744939298,16.02231856453006,13.126417585983223,1.3358603844147154,3.417878311368371
4582,106754,306010010.0,,1293-1317 washington st,1293,1317 washington st,,2118.0,1293  1317 washington st,boston,2118,268250.0,126700.0,Multifamily Housing,"Multifamily Housing (268250.0),Parking (126700.0)",45.2,95.0,12122173.98,6394541.7,339614.11,1678673.0,344362.979,,,,,,,,,,,,,,,,,,,,,,18.28,in compliance,683977.089,2025.0,No,No,No,No,No,No,,,47.251294086359906,2.549774795899348,12.499674660492945,3.8110970868381857,16.310546893807466,13.435679700429661,0.936005039936717,3.8554800416358144
1118,101681,306150000.0,ccba waterford place llc mass llc,180-188 shawmut ave,180,188 shawmut ave,,2118.0,180 shawmut av,boston,2118,46457.0,4140.0,Multifamily Housing,"Multifamily Housing (46457.0),Parking (4860.0)",79.8,65.0,3707809.148,2600686.8,138122.476,324479.0,66563.622,,,,,,,,,,,,,,,,,,,,,,46.48,in compliance,204686.098,2025.0,No,No,No,No,No,No,,,29.86051804870298,4.40592586693071,10.746282432565001,4.379523504455763,15.125951734008828,12.229232855322602,1.4829504227576005,3.396537141213829
2732,104140,306171000.0,,140 shawmut ave,140 shawmut ave,140 shawmut ave,,2118.0,136 -140r shawmut av,boston,2118,58814.0,10000.0,Multifamily Housing,"Multifamily Housing (58814.0),Parking (10000.0)",56.6,65.0,3326596.236,1468752.0,78005.419,544503.0,111699.345,,,,,,,,,,,,,,,,,,,,,,16.38,in compliance,189704.764,2030.0,No,No,No,No,No,No,,,55.85065874072011,3.2255035195701702,10.98213520078464,4.036008985209137,15.01746018785233,12.15322426894462,1.171089068159978,4.022681320266065
5380,107916,306180010.0,,100 shawmut st,100 shawmut st,100 shawmut st,,2118.0,,,,162639.0,44730.0,Multifamily Housing,"Multifamily Housing (162639.0),Parking (44730.0)",42.9,91.0,6981215.14,2975800.1,158044.743,1173920.0,240817.949,,,,,,,,,,,,,,,,,,,,,,15.13,in compliance,398862.692,2025.0,Yes,No,No,No,Yes,Yes,,,57.37670373527553,2.4524418620380106,11.999288299734383,3.758871825933971,15.758733548412069,12.896372506319757,0.8970842065853739,4.0496383626723
1822,102725,306266000.0,,160 e berkeley st,160 e berkeley st,160 e berkeley st,,2118.0,160 e berkeley st,boston,2118,47706.0,,Multifamily Housing,Multifamily Housing (47706.0),59.7,36.0,2848476.172,1441432.2,76554.464,412381.0,84595.838,,,,,,,,,,,,,,,,,,,,,,32.8,in compliance,161150.302,2025.0,I'm not sure,No,No,No,I'm not sure,I'm not sure,,,49.39854659770699,3.377988135664277,10.772812455129538,4.089332020398556,14.862294732763159,11.990092761272235,1.2172803061426958,3.899921002662019
2165,103158,306390010.0,gateway terrace condo tr,40 fay st,40 fay st,40 fay st,,2118.0,40 fay st,boston,2118,38758.0,,Multifamily Housing,Multifamily Housing (38758.0),85.4,8.0,3310389.996,1521707.0,80817.859,524233.0,107541.158,,,,,,,,,,,,,,,,,,,,,,34.47,in compliance,188359.017,2025.0,No,No,No,No,No,No,,,54.03477031743664,4.85987452912947,10.565092465086195,4.447346100794524,15.012576563977548,12.146105085613781,1.5810126205275872,3.9896277341203272
2648,104039,306395010.0,,1180-1200 washington st,1180,1200 washington st,,2118.0,1180  1200 washington st,boston,2118,125022.0,,Multifamily Housing,Multifamily Housing (125022.0),48.6,,6080163.458,3026100.0,160716.171,895094.8,183619.747,,,,,,,,,,,,,,,,,,,,,,21.92,in compliance,344335.918,2025.0,Yes,No,No,No,Yes,Yes,,,50.23216469289863,2.754202604341636,11.736245000798256,3.883623530906448,15.62054213812044,12.749372965697846,1.013127964899591,3.916655552451493
2166,103159,306396010.0,gateway terrace condominium,35 fay st,35 fay st,35 fay st,,2118.0,1166 washington st,boston,2118,38718.0,,Multifamily Housing,Multifamily Housing (38718.0),88.4,20.0,3421690.064,815700.0,43321.827,763772.0,156680.188,,,,,,,,,,,,,,,,,,,,,,25.74,in compliance,200002.015,2025.0,No,No,No,No,No,No,,,76.16425161411114,5.16560811508859,10.564059887163895,4.481871969643598,15.045645157736862,12.20608272047942,1.6420228333155267,4.33289221369008
2167,103160,306396010.0,gateway terrace condominium,1166 washington st,1166 washington st,1166 washington st,,2118.0,1166 washington st,boston,2118,54599.0,,Multifamily Housing,Multifamily Housing (54599.0),79.5,4.0,4342810.3,2014290.9,106978.99,682450.0,139997.793,,,,,,,,,,,,,,,,,,,,,,36.52,in compliance,246976.783,2025.0,No,No,No,No,No,No,,,53.620158529604666,4.52346715141303,10.90777084654696,4.375757021660286,15.284032231078754,12.417049615240801,1.5092787686938416,3.9819250893421345
2572,103945,306444000.0,,477-481 harrison ave,477,481 harrison ave,,2118.0,477 harrison av,boston,2118,33265.0,,Multifamily Housing,Multifamily Housing (33265.0),48.2,,1604276.412,770892.0,40942.074,244251.0,50105.65,,,,,,,,,,,,,,,,,,,,,,13.03,in compliance,91047.724,2030.0,No,No,No,No,No,No,,,51.9499659420287,2.737042657447768,10.412261072175989,3.8753590210565547,14.288183379245352,11.41913908758906,1.0068780154130736,3.9502810619536586
2303,103484,306445010.0,harrison lofts condo trust,485-495 harrison ave,485,495 harrison ave,,2118.0,485  495 harrison av,boston,2118,65121.0,,Multifamily Housing,Multifamily Housing (65121.0),72.3,30.0,4709402.196,2516909.0,133673.037,642583.0,131819.477,,,,,,,,,,,,,,,,,,,,,,26.58,in compliance,265492.514,2025.0,No,No,No,No,No,No,,,46.5577050376438,4.07691088896055,11.084002356823872,4.280824129164719,15.365071535644292,12.489341923409746,1.4053395665858741,3.8406925117797566
3609,105358,306455010.0,rollins square condo trust,3 rollins st,3 rollins st,3 rollins st,,2118.0,2 rollins st,boston,2118,399507.0,,Multifamily Housing,Multifamily Housing (399507.0),43.5,94.0,17394093.28,11645617.1,618498.724,1684782.0,345616.179,,,,,,,,,,,,,,,,,,,,,,19.34,in compliance,964114.903,2025.0,No,No,No,No,No,No,,,33.04989118294529,2.413261602424989,12.897986565937337,3.7727609380946383,16.671641239886238,13.778965760473048,0.8809791945357092,3.498018273794402
5094,107520,306570204.0,,370 harrison av,370 harrison av,370 harrison av,,2118.0,,,,373320.0,116658.0,Multifamily Housing,"Multifamily Housing (365211.0),Medical Office (4928.0),Swimming Pool (0.0),Parking (116658.0),Other (3181.0)",51.5,,19241362.13,7017977.9,372724.806,3582469.0,734907.691,,,,,,,,,,,,,,,,,,,,,,18.14,in compliance,1107632.497,2025.0,I'm not sure,No,No,No,I'm not sure,I'm not sure,,,63.52939836463647,2.966978723347262,12.830191239679683,3.9415818076696905,16.77257279747341,13.91773540986298,1.0875441701832966,4.1515027651350085
1918,102846,306577000.0,eqr-troy llc,55-57 traveler st,55,57 traveler st,,2118.0,55  57 traveler st,boston,2118,362165.0,45300.0,Multifamily Housing,"Restaurant (4259.0),Multifamily Housing (356708.0),Food Service (1198.0),Swimming Pool (0.0),Parking (60400.0)",44.6,88.0,16167101.65,7962108.3,422867.572,2404746.0,493309.594,,,,,,,,,,,,,,,,,,,,,,29.1,in compliance,916177.166,2025.0,No,No,No,No,No,No,,,50.75340182511935,2.5297230985876604,12.799855188067111,3.7977338590260183,16.598488973063205,13.727965037618205,0.928109849551094,3.9269786467122514
3790,105659,306624010.0,sepia condominium trust,30-36 traveler st,30,36 traveler st,,2118.0,30  36 traveler st,boston,2118,221200.0,,Multifamily Housing,"Multifamily Housing (211400.0),Retail Store (9800.0)",38.7,,8556108.876,6696319.8,355641.545,545073.0,111816.275,,,,,,,,,,,,,,,,,,,,,,8.32,in compliance,467457.82,2025.0,No,No,No,No,No,No,,,21.737344205225842,2.1132812839059674,12.306822548630317,3.655839600035736,15.962156074208659,13.055064399041465,0.7482418504111474,3.079031712557574
5510,108067,306626000.0,,217 albany st,217 albany st,217 albany st,,2118.0,,,,149032.0,,Multifamily Housing,Multifamily Housing (149032.0),40.1,87.0,5976056.744,2161996.9,114823.655,1117837.0,229313.082,,,,,,,,,,,,,,,,,,,,,,26.58,in compliance,344136.737,2025.0,No,No,No,No,No,No,,,63.825155666058706,2.3091466060980195,11.911916326969544,3.6913763343125234,15.603271501064302,12.748794348655874,0.8368780216863305,4.156147402075748
3851,105772,306731010.0,,40 traveler st,40 traveler st,40 traveler st,,2118.0,40 traveler st,boston,2118,130000.0,14487.0,Multifamily Housing,"Multifamily Housing (130000.0),Parking (14487.0)",40.0,71.0,5206447.111,2219590.5,117882.451,875397.6,179579.064,,,,,,,,,,,,,,,,,,,,,,14.1,in compliance,297461.515,2025.0,I`m not sure,No,No,No,I`m not sure,I`m not sure,,,57.37094523690054,2.2881655000000003,11.77528972943772,3.6888794541139363,15.465408244636784,12.603040134255384,0.8277504048176639,4.0495379946311
2477,103802,306896000.0,hotel union condo tr,301-303 shawmut ave,301,303 shawmut ave,,2118.0,301 shawmut av,boston,2118,24713.0,,Multifamily Housing,Multifamily Housing (24713.0),39.8,78.0,983017.752,442400.0,23495.864,158446.0,32503.612,,,,,,,,,,,,,,,,,,,,,,20.73,in compliance,55999.476,2030.0,No,No,No,No,No,No,,,54.99814401113684,2.265992635455024,10.115084699949966,3.6838669122903918,13.798382457969293,10.93309761253065,0.818012912580685,4.00729943941103
4527,106674,306973010.0,,1387-1393 washington st,1387,1393 washington st,,2118.0,1387 washington st,boston,2118,33102.0,3000.0,Multifamily Housing,"Multifamily Housing (33102.0),Parking (3000.0)",57.2,39.0,1895039.54,615386.0,32683.15,375045.0,76936.731,,,,,,,,,,,,,,,,,,,,,,29.64,in compliance,109619.881,2030.0,No,No,No,No,No,No,,,67.52945095541384,3.3115787867802546,10.407348982500485,4.046553898385752,14.45475026171634,11.604774033031191,1.1974250505307054,4.2125638131733325
3416,105052,306989000.0,,336 shawmut ave,336 shawmut ave,336 shawmut ave,,2118.0,336  346 shawmut av,boston,2118,104678.0,,Multifamily Housing,Multifamily Housing (104678.0),55.8,73.0,5845565.128,4658209.6,247397.512,347994.0,71387.489,,,,,,,,,,,,,,,,,,,,,,37.22,in compliance,318785.001,2025.0,No,No,No,No,No,No,,,20.31296719990971,3.0453868148034924,11.558644250615174,4.021773869387265,15.581193833928829,12.672272176485242,1.1136279258700685,3.011259460436386
2522,103886,400001000.0,,278-284a columbus ave,278,284a columbus ave,,2116.0,72  76 clarendon st,boston,2116,31230.0,,Multifamily Housing,Multifamily Housing (31230.0),84.3,31.0,2632634.664,1917148.5,101819.757,209697.0,43017.243,,,,,,,,,,,,,,,,,,,,,,46.6,pending revisions,144837.0,2030.0,No,No,No,No,No,No,,,27.17876613623439,4.637752161383285,10.349134450277123,4.4343818650078095,14.78349567609788,11.883364251154715,1.5342298008775899,3.302436011674701
4158,106148,400019000.0,,306-310 columbus ave,306,310 columbus ave,,2116.0,715 boylston st second floor,boston,2116,21300.0,,Multifamily Housing,Multifamily Housing (21300.0),30.5,,649996.188,229300.0,12178.123,123299.0,25293.557,,,,,,,,,,,,,,,,,,,,,,20.14,in compliance,37471.68,2030.0,Yes,No,No,No,Yes,Yes,,,64.72571541450333,1.7592338028169014,9.966462351697517,3.417726683613366,13.384721777239239,10.531340726651331,0.564878374953814,4.170158578716776
4349,106408,400206000.0,,2 clarendon st,2 clarendon st,2 clarendon st,,2116.0,2 clarendon st,boston,2116,65000.0,,Multifamily Housing,Multifamily Housing (65000.0),44.8,64.0,2911684.344,1088100.0,57788.991,534462.0,109639.535,,,,,,,,,,,,,,,,,,,,,,,in compliance,167428.526,2025.0,Yes,No,No,No,Yes,Yes,C10079,,62.63263107685274,2.5758234769230772,11.082142548877775,3.8022081394209395,14.88424228407154,12.028311828732686,0.9461692798549128,4.13728640550409
1548,102280,400213000.0,,4-16 clarendon st,4,16 clarendon st,,2116.0,4  16 clarendon st,boston,2116,31212.0,,Multifamily Housing,Multifamily Housing (31212.0),34.0,86.0,1061492.408,209400.0,11121.234,249734.0,51230.433,,,,,,,,,,,,,,,,,,,,,,,in compliance,62351.667,2030.0,Yes,No,No,No,Yes,Yes,C10079,,80.27658621746826,1.9976825259515572,10.348557915236652,3.5263605246161616,13.875186407956678,11.040545686917579,0.6919877716809261,4.385477999574417
4363,106423,400548010.0,,285 columbus ave #406,285 columbus ave,285 columbus ave,,2116.0,269  285 columbus av,boston,2116,107833.0,,Multifamily Housing,Multifamily Housing (107833.0),36.1,81.0,3896014.732,939564.5,49900.271,866486.0,177750.938,,,,,,,,,,,,,,,,,,,,,,17.53,in compliance,227651.209,2025.0,No,No,No,No,No,No,,,75.8872953075887,2.111146022089713,11.588339013060097,3.586292865338835,15.175464725051581,12.335569951532925,0.7472309384728277,4.329249283138979
1068,101519,400554010.0,bryant back bay condo trust,301-303 columbus ave,301,303 columbus ave,,2116.0,301  319 columbus av,boston,2116,102055.0,57945.0,Multifamily Housing,"Multifamily Housing (102055.0),Parking (57945.0)",42.8,86.0,4363144.48,579100.0,30756.001,1109040.0,227508.466,,,,,,,,,,,,,,,,,,,,,,16.4,in compliance,258264.467,2025.0,I'm not sure,No,No,No,I'm not sure,I'm not sure,,,86.73127496341813,2.5306400176375483,11.533267162628142,3.756538102587751,15.288703566386708,12.461739404773944,0.9284722421458004,4.4628145449620975
4109,106088,400600040.0,tent city apartments llc,100-128 dartmouth st,100,128 dartmouth st,,2118.0,100  128 dartmouth st,boston,2118,327174.0,,Multifamily Housing,"Multifamily Housing (318400.0),Retail Store (8774.0)",50.2,84.0,16435997.42,8445799.7,448556.422,2341793.0,480395.416,,,,,,,,,,,,,,,,,,,,,,43.32,in compliance,928951.838,2025.0,No,No,No,No,No,No,,,48.61614893676468,2.8393204777885774,12.698247418450759,3.9160150266976834,16.614984452012926,13.741812173610324,1.0435647551595644,3.8839557583622737
2940,104410,400790000.0,methunion manor coop corp,4-6 braddock park,4,6 braddock park,,2116.0,6  4 braddock pk,boston,2116,168265.0,,Multifamily Housing,"Multifamily Housing (151767.0),Retail Store (16498.0)",102.5,47.0,17251400.36,14200570.8,754192.315,894147.0,183425.316,,,,,,,,,,,,,,,,,,,,,,48.08,in compliance,937617.631,2025.0,No,No,No,No,No,No,,,17.68531030747002,5.5722677383888515,12.03329539657914,4.629862798578463,16.663403878436558,13.751097502022283,1.717802105443143,2.8727343688687905
3914,105844,400864000.0,,150 huntington ave,150 huntington ave,150 huntington ave,,2115.0,150 huntington av,boston,2115,495900.0,65536.0,Multifamily Housing,"Multifamily Housing (495900.0),Parking (65536.0)",43.1,76.0,21358046.02,10138871.4,538475.46,3288152.0,674531.501,,,,,,,,,,,,,,,,,,,,,,,in compliance,1213006.961,2025.0,No,No,No,No,No,No,,,52.531340349644964,2.446071710022182,13.114129572477225,3.763522997109702,16.87693908940744,14.00861292657419,0.8944833540969641,3.9614099505292653
2049,103014,400945000.0,,7 follen st,7 follen st,7 follen st,,2116.0,25  7 follen st,boston,2116,33613.0,,Multifamily Housing,Multifamily Housing (33613.0),31.9,92.0,1072603.748,64600.0,3430.906,295429.0,60604.305,,,,,,,,,,,,,,,,,,,,,,29.22,in compliance,64035.211,2025.0,No,No,No,No,No,No,,,93.98140405808093,1.9050727694641956,10.422668175884853,3.462606009790799,13.885599659837741,11.06718838292775,0.6445202070428971,4.543096933529881
4372,106433,400970000.0,,52-58 saint botolph st,52,58 saint botolph st,,2116.0,56 st botolph st,boston,2116,40010.0,,Multifamily Housing,Multifamily Housing (40010.0),31.5,97.0,1261229.464,381626.1,20268.162,257797.0,52884.477,,,,,,,,,,,,,,,,,,,,,,29.15,in compliance,73152.639,2030.0,No,No,No,No,No,No,,,69.74480526011563,1.8283588852786803,10.59688470185128,3.449987545831587,14.047597568257736,11.20030348235255,0.6034187805012703,4.244842941370476
4373,106436,400972000.0,,32 garrison st,32 garrison st,32 garrison st,,2116.0,32 garrison st,boston,2116,143001.0,,Multifamily Housing,Multifamily Housing (143001.0),36.6,88.0,5234833.324,1049158.5,55720.808,1190152.0,244147.781,,,,,,,,,,124876.2,9267.063,,,,,,,,,,,29.82,in compliance,309135.652,2025.0,No,No,No,No,No,No,,,77.5760543928256,2.161772658932455,11.870606902224587,3.6000482404073204,15.47084556300245,12.6415354627824,0.7709285605578141,4.351258802157326
562,100811,400975000.0,boston housing authority,60-84 saint botolph st,60,84 saint botolph st,,2116.0,garrison st,boston,2116,90944.0,,Multifamily Housing,Multifamily Housing (90944.0),57.0,,5188326.94,1264799.9,67173.523,1149920.0,235894.589,,,,,,,,,,,,,,,,,,,,,,41.3,in compliance,303068.112,2025.0,No,No,No,No,No,No,,,75.62552578847314,3.3324695636875443,11.417999211456772,4.04305126783455,15.46192184093713,12.62171285130876,1.203713639851988,4.325793868901688
351,100482,401037010.0,,790 boylston st,790 boylston st,790 boylston st,,2116.0,790 boylston st,boston,2116,291222.0,,Multifamily Housing,Multifamily Housing (291222.0),53.4,85.0,15549214.73,541024.9,28733.832,761244.0,156161.594,,,,,,12410825.3,824078.8,,,,,,,,,,,,,,,56.82,in compliance,1008974.226,2025.0,I'm not sure,No,No,No,I'm not sure,I'm not sure,,,16.70488677211804,3.464622267548468,12.581841141901501,3.977810745966149,16.55952069563591,13.824444754906418,1.242603613004916,2.8157012977024225
1002,101345,401037085.0,,77 exeter st,77 exeter st,77 exeter st,,2116.0,77 exeter st,boston,2116,293107.0,,Multifamily Housing,Multifamily Housing (293107.0),31.6,92.0,9260279.348,1867400.0,99177.614,2166729.0,444482.787,,,,,,,,,,,,,,,,,,,,,,16.62,in compliance,543660.401,2025.0,I`m not sure,No,No,No,I`m not sure,I`m not sure,,,79.8378113609149,1.8548188920769546,12.588293009047712,3.4531571205928664,16.04124477333797,13.206080068037238,0.6177870589895263,4.379997218813278
433,100618,401037600.0,belvidere condominium trust,100 belvidere st,100 belvidere st,100 belvidere st,,2116.0,100 belvidere st,boston,2116,165000.0,,Multifamily Housing,Multifamily Housing (165000.0),30.6,82.0,5049962.724,273667.7,14534.492,1399852.0,287165.639,,,,,,,,,,,,,,,,,,,,,,,in compliance,301700.131,2025.0,No,No,No,No,No,No,,,94.58495562946652,1.8284856424242424,12.013700752882718,3.4210000089583352,15.434891419838161,12.617188859353224,0.6034881064705055,4.549498432010011
4240,106274,401053010.0,,1 huntington ave,1 huntington ave,1 huntington ave,,2116.0,1 huntington av,boston,2116,177636.0,26364.0,Multifamily Housing,"Multifamily Housing (168636.0),Other - Restaurant/Bar (7300.0),Parking (28164.0),Other - Services (1700.0)",125.4,1.0,22284349.64,2810380.6,149259.314,2776003.0,569469.255,,,,,,10002246.8,552124.023,,,,,,,,,,,0.0,,,,27.77,in compliance,1270852.592,2025.0,No,No,No,No,No,No,,,42.505788993041485,7.154251345447994,12.087491791701492,4.83150862819882,16.91939518018105,14.055198565475523,1.9677067737740315,3.7496402782553893
