_id,BERDO ID,Tax Parcel ID,Property Owner Name,Building Address,Geospatial Address,Geospatial Address.1,Building Address City,Building Address Zip  Code,Parcel Address,Parcel Address City,Parcel Address Zip Code,Reported Gross Floor Area (Sq Ft),Reported Enclosed Parking Area (Sq Ft),Largest Property Type,All Property Types and GFAs,Site EUI (Energy Use Intensity kBtu/ft2),Energy Star Score,Total Site Energy Usage (kBtu),Natural Gas Usage (kBtu),Natural Gas Emissions (kgCO2e),Electricity Usage (kWh),Electricity Emissions (kgCO2e),Renewable System Electricity Usage Onsite (kBtu),District Hot Water Usage (kBtu),District Hot Water Emissions (kgCO2e),District Chilled Water Usage (kBtu),District Chilled Water Emissions (kgCO2e),District Steam Usage (kBtu),District Steam Emissions (kgCO2e),Fuel Oil 1 Usage (kBtu),Fuel Oil 1 Emissions (kgCO2e),Fuel Oil 2 Usage (kBtu),Fuel Oil 2 Emissions (kgCO2e),Fuel Oil 4 Usage (kBtu),Fuel Oil 4 Emissions (kgCO2e),Fuel Oil 5 and 6 Usage (kBtu),Fuel Oil 5 and 6 Emissions (kgCO2e),Propane Usage (kBtu),Propane Emissions (kgCO2e),Diesel Usage (kBtu),Diesel Emissions (kgCO2e),Kerosene Usage (kBtu),Kerosene Emissions (kgCO2e),Water Usage Intensity (Gallons/ft2),Compliance Status,Estimated Total GHG Emissions (kgCO2e),First Emissions Compliance Year (Projected),Community Choice Electricity Participation,Renewable Energy Purchased through a Power Purchase Agreement (,Renewable Energy Certificate (REC) Purchase,Backup Generator,Battery Storage,Electric Vehicle (EV) Charging,Corresponding Campus ID,Notes,Cluster_2,Cluster_3
661,100964,900095000.0,boston housing authority,80 w dedham st,80 w dedham st,80 w dedham st,,2118.0,80 w dedham st,boston,2118,128250.0,,Multifamily Housing,Multifamily Housing (128250.0),77.2,,9894927.52,2654800.0,140996.428,2121960.0,435298.874,,,,,,,,,,,,,,,,,,,,,,65.27,in compliance,576295.302,2025.0,No,No,No,No,No,No,,,0.0,0.0
2193,103300,900190000.0,geraghty susan a ts,1511-1525 washington st,1511,1525 washington st,,2118.0,1511  1525 washington st,boston,2118,58880.0,,Multifamily Housing,"K-12 School (8590.0),Multifamily Housing (41700.0),Other (8590.0)",80.3,18.0,4729865.38,178700.0,9490.757,449740.0,92259.664,,,,,,,,,,3016652.5,223865.782,,,,,,,,,,,25.43,in compliance,325616.203,2030.0,Yes,No,No,No,Yes,Yes,,,0.0,0.0
4079,106051,900248000.0,,640 tremont st,640 tremont st,640 tremont st,,2118.0,143 w brookline st,boston,2118,24732.0,,Multifamily Housing,Multifamily Housing (24732.0),65.1,49.0,1608987.355,1074300.0,57056.073,156707.9,32147.059,,,,,,,,,,,,,,,,,,,,,,42.28,in compliance,89203.132,2030.0,No,No,No,No,No,No,,,0.0,0.0
477,100680,900352000.0,,42 w newton st,42 w newton st,42 w newton st,,2118.0,43  41 w newton st,boston,2118,22039.0,,Multifamily Housing,Multifamily Housing (22039.0),39.9,85.0,880324.112,366900.0,19486.059,150476.0,30868.647,,,,,,,,,,,,,,,,,,,,,,23.57,in compliance,50354.706,2030.0,No,No,No,No,No,No,,,0.0,0.0
2523,103887,900628000.0,,68 w concord st,68 w concord st,68 w concord st,,2118.0,68 w concord st,boston,2118,38493.0,,Multifamily Housing,Multifamily Housing (38493.0),64.1,72.0,2466410.924,1852500.0,98386.275,179927.0,36910.225,,,,,,,,,,,,,,,,,,,,,,37.57,in compliance,135296.5,2030.0,No,No,No,No,No,No,,,1.0,1.0
537,100772,900650000.0,,1701 washington st,1701 washington st,1701 washington st,,2118.0,worcester st,boston,2118,55472.0,,Multifamily Housing,Multifamily Housing (55472.0),74.9,,4154028.8,1092100.0,58001.431,897400.0,184092.636,,,,,,,,,,,,,,,,,,,,,,51.7,in compliance,242094.067,2025.0,No,No,No,No,No,No,,,0.0,0.0
2664,104058,900660000.0,,508 shawmut ave,508 shawmut ave,508 shawmut ave,,2118.0,83 w springfield st,boston,2118,107340.0,10000.0,Multifamily Housing,"Multifamily Housing (107340.0),Parking (10000.0)",60.1,50.0,6447157.604,4600269.3,244320.303,541292.0,111040.641,,,,,,,,,,,,,,,,,,,,,,36.14,in compliance,355360.944,2025.0,I'm not sure,No,No,No,I'm not sure,I'm not sure,,,0.0,0.0
4106,106085,900740000.0,tenants' development iii lp mass lp,400 massachusetts ave,400 massachusetts ave,400 massachusetts ave,,2118.0,400 massachusetts av,boston,2118,60000.0,,Multifamily Housing,Multifamily Housing (60000.0),44.7,99.0,2679737.276,1908973.3,101385.572,225898.0,46340.716,,,,,,,,,,,,,,,,,,,,,,28.26,in compliance,147726.288,2025.0,No,No,No,No,No,No,,,0.0,2.0
4220,106253,900789000.0,tremont towers condo trust,492-498 massachusetts ave,492,498 massachusetts ave,,2118.0,492  498 massachusetts av,boston,2118,25088.0,,Multifamily Housing,Multifamily Housing (25088.0),68.3,,1714655.548,1235000.0,65590.85,140579.0,28838.376,,,,,,,,,,,,,,,,,,,,,,24.5,in compliance,94429.226,2030.0,No,No,No,No,No,No,,,0.0,2.0
2959,104432,900860010.0,,1721 washington st,1721 washington st,1721 washington st,,2118.0,1721 washington st,boston,2118,53960.0,,Multifamily Housing,Multifamily Housing (53960.0),67.9,21.0,3663914.992,1935000.0,102767.85,506716.0,103947.72,,,,,,,,,,,,,,,,,,,,,,18.0,in compliance,206715.57,2025.0,I'm not sure,No,No,No,I'm not sure,I'm not sure,,,1.0,1.0
5533,108099,900881000.0,,1777-1781 washington st,1777,1781 washington st,,2118.0,,,,26219.0,,Multifamily Housing,Multifamily Housing (26219.0),76.7,50.0,2011379.32,1585612.9,84211.901,124785.0,25598.395,,,,,,,,,,,,,,,,,,,,,,127.25,in compliance,109810.296,2030.0,,,,,,,,,0.0,0.0
538,100773,900890000.0,,155 northampton st,155 northampton st,155 northampton st,,2118.0,155 northampton st,boston,2118,55472.0,,Multifamily Housing,Multifamily Housing (55472.0),73.5,,4079632.661,949600.0,50433.256,917360.1,188187.251,,,,,,,,,,,,,,,,,,,,,,53.54,in compliance,238620.507,2025.0,No,No,No,No,No,No,,,0.0,2.0
3601,105346,900939000.0,robert l fortes house lp,541-549 shawmut ave,541,549 shawmut ave,,2118.0,541  549 shawmut av,boston,2118,39280.0,,Multifamily Housing,Multifamily Housing (39280.0),50.5,85.0,1984168.985,1238349.8,65768.758,218587.1,44840.958,,,,,,,,,,,,,,,,,,,,,,36.72,in compliance,110609.716,2025.0,No,No,No,No,No,No,,,0.0,0.0
1968,102922,901006000.0,fenway ns acquisition llc,599 columbus ave,599 columbus ave,599 columbus ave,,2127.0,599 columbus av,boston,2127,35545.0,,Multifamily Housing,Multifamily Housing (35545.0),76.8,60.0,2731454.292,2256193.4,119826.431,139291.0,28574.156,,,,,,,,,,,,,,,,,,,,,,42.61,in compliance,148400.587,2025.0,No,No,No,No,No,No,,,0.0,0.0
1969,102923,901045000.0,fenway ns acquisition llc,607-627 columbus ave,607,627 columbus ave,,2118.0,380 northampton st,boston,2118,74156.0,,Multifamily Housing,Multifamily Housing (74156.0),60.0,56.0,4450345.426,3601580.4,191279.935,248758.8,51030.38,,,,,,,,,,,,,,,,,,,,,,27.48,in compliance,242310.315,2025.0,No,No,No,No,No,No,,,0.0,2.0
3421,105059,901071000.0,,789-793 tremont st,789,793 tremont st,,2118.0,272  268 northampton st,boston,2118,242904.0,0.0,Multifamily Housing,"Multifamily Housing (242904.0),Swimming Pool (0.0),Parking (12500.0)",53.3,88.0,12955621.62,9452118.6,502002.019,1026818.0,210641.445,,,,,,,,,,,,,,,,,,,,,,20.78,in compliance,712643.464,2025.0,No,No,No,No,No,No,,,0.0,2.0
3695,105499,901120000.0,roxse residences lp mass lp,228-232 northampton st,228,232 northampton st,,2118.0,65  109 camden st,boston,2118,28496.0,,Multifamily Housing,Multifamily Housing (28496.0),39.4,,1122346.214,825805.2,43858.514,86911.2,17828.964,,,,,,,,,,,,,,,,,,,,,,48.08,in compliance,61687.478,2025.0,No,No,No,No,No,No,,,0.0,2.0
3697,105501,901120000.0,roxse residences lp mass lp,59-105 camden st,59,105 camden st,,2118.0,65  109 camden st,boston,2118,71033.0,,Multifamily Housing,Multifamily Housing (71033.0),39.3,100.0,2793916.276,2256874.3,119862.594,157398.0,32288.626,,,,,,,,,,,,,,,,,,,,,,48.33,in compliance,152151.22,2025.0,No,No,No,No,No,No,,,0.0,2.0
3698,105503,901120000.0,roxse residences lp mass lp,172-196 northampton st,172,196 northampton st,,2118.0,65  109 camden st,boston,2118,36887.0,,Multifamily Housing,Multifamily Housing (36887.0),39.8,,1466614.868,1205890.3,64044.834,76414.0,15675.568,,,,,,,,,,,,,,,,,,,,,,37.86,in compliance,79720.402,2025.0,No,No,No,No,No,No,,,0.0,2.0
4770,107061,901150000.0,,1825-1841 washington st,1825,1841 washington st,,2118.0,586  572 shawmut av,boston,2118,32480.0,,Multifamily Housing,Multifamily Housing (32480.0),20.6,100.0,667906.8476,,,195752.3,40156.627,,,,,,,,,,,,,,,,,,,,,,45.62,in compliance,40156.627,2025.0,No,No,No,No,No,No,,,1.0,1.0
3687,105449,901180010.0,roxbury corners llc,1797-1815 washington st,1797,1815 washington st,,2118.0,1797  1815 washington st,boston,2118,81011.0,0.0,Multifamily Housing,"Multifamily Housing (81011.0),Parking (3512.0)",60.6,28.0,4910965.896,3840679.5,203978.488,313683.0,64348.931,,,,,,,,,,,,,,,,,,,,,,83.85,in compliance,268327.419,2025.0,I'm not sure,No,No,No,I'm not sure,I'm not sure,,,0.0,2.0
1092,101603,901220000.0,camfield tenants assoc inc,112 camden st,112 camden st,112 camden st,,2118.0,112  80 camden st,boston,2118,113315.0,,Multifamily Housing,Multifamily Housing (113315.0),17.3,,1959903.98,,,574415.0,117835.493,,,,,,,,,,,,,,,,,,,,,,,pending revisions,117835.493,2025.0,No,No,No,No,No,No,,,0.0,0.0
401,100558,901233000.0,bc camden limited,50-60 camden st,50,60 camden st,,2118.0,50  60 camden st,boston,2118,72228.0,,Multifamily Housing,Multifamily Housing (72228.0),64.5,61.0,4660853.18,3384793.5,179766.383,373991.7,76720.657,,,,,,,,,,,,,,,,,,,,,,52.0,in compliance,256487.04,2025.0,No,No,No,No,No,No,,,0.0,0.0
5091,107517,901323508.0,,150 camden st,150 camden st,150 camden st,,2118.0,,,,214869.0,35400.0,Multifamily Housing,"Multifamily Housing (214869.0),Parking (35400.0)",55.1,61.0,11846471.52,5714022.5,303471.735,1797318.0,368701.815,,,,,,,,,,,,,,,,,,,,,,36.53,in compliance,672173.55,2025.0,No,No,No,No,No,No,,,0.0,0.0
4940,107293,901361000.0,,1065-1067 tremont street,1065,1067 tremont street,,2120.0,,,,49483.0,,Multifamily Housing,Multifamily Housing (49483.0),27.2,100.0,1344003.46,743645.0,39494.986,175955.0,36095.409,,,,,,,,,,,,,,,,,,,,,,34.18,pending revisions,75590.395,2025.0,No,No,No,No,No,No,,,1.0,2.0
3210,104769,901401010.0,northeastern university,742  744 columbus av,742  744 columbus av,742  744 columbus av,,2120.0,742  744 columbus av,boston,2120,313765.0,,Multifamily Housing,Multifamily Housing (313765.0),51.4,92.0,16128951.95,6482900.4,344306.84,2827096.0,579950.473,,,,,,,,,,,,,,,,,,,,,,46.02,in compliance,924257.313,2025.0,No,No,No,No,No,No,,,0.0,2.0
3699,105507,901580000.0,roxse residences lp mass lp,91-105 hammond st,91,105 hammond st,,2118.0,10  70 kendall st,boston,2118,54004.0,,Multifamily Housing,Multifamily Housing (54004.0),43.0,98.0,2319847.176,1985563.3,105453.267,97973.0,20098.181,,,,,,,,,,,,,,,,,,,,,,31.55,in compliance,125551.448,2025.0,No,No,No,No,No,No,,,0.0,2.0
3700,105508,901580000.0,roxse residences lp mass lp,5-15 hammond st,5,15 hammond st,,2118.0,10  70 kendall st,boston,2118,21613.0,,Multifamily Housing,Multifamily Housing (21613.0),43.5,,939678.024,766938.7,40732.114,50627.0,10385.623,,,,,,,,,,,,,,,,,,,,,,44.66,in compliance,51117.737,2025.0,No,No,No,No,No,No,,,0.0,0.0
3701,105509,901580000.0,roxse residences lp mass lp,17-21-25 hammond st,17,25 hammond st,,2118.0,10  70 kendall st,boston,2118,40350.0,,Multifamily Housing,Multifamily Housing (40350.0),38.4,,1549780.072,1254109.8,66605.771,86656.0,17776.612,,,,,,,,,,,,,,,,,,,,,,24.21,in compliance,84382.383,2025.0,No,No,No,No,No,No,,,0.0,2.0
3702,105510,901580000.0,roxse residences lp mass lp,35-45 hammond st,35,45 hammond st,,2118.0,10  70 kendall st,boston,2118,39574.0,,Multifamily Housing,Multifamily Housing (39574.0),34.1,,1351220.584,1041387.1,55308.069,90807.0,18628.148,,,,,,,,,,,,,,,,,,,,,,28.44,in compliance,73936.217,2025.0,No,No,No,No,No,No,,,0.0,2.0
3703,105511,901580000.0,roxse residences lp mass lp,47-55 hammond st,47,55 hammond st,,2118.0,10  70 kendall st,boston,2118,40062.0,,Multifamily Housing,Multifamily Housing (40062.0),43.4,,1738231.308,1442806.7,76627.464,86584.0,17761.842,,,,,,,,,,,,,,,,,,,,,,37.67,in compliance,94389.306,2025.0,No,No,No,No,No,No,,,0.0,0.0
3704,105513,901580000.0,roxse residences lp mass lp,65-83 hammond st,65,83 hammond st,,2118.0,10  70 kendall st,boston,2118,38734.0,,Multifamily Housing,Multifamily Housing (38734.0),36.1,,1398183.928,1151090.3,61134.406,72419.0,14856.034,,,,,,,,,,,,,,,,,,,,,,23.68,in compliance,75990.44,2025.0,No,No,No,No,No,No,,,0.0,0.0
3705,105515,901580000.0,roxse residences lp mass lp,85-89 hammond st,85,89 hammond st,,2118.0,10  70 kendall st,boston,2118,41078.0,,Multifamily Housing,Multifamily Housing (41078.0),44.7,,1837032.652,1549500.0,82293.945,84271.0,17287.353,,,,,,,,,,,,,,,,,,,,,,52.75,in compliance,99581.298,2025.0,No,No,No,No,No,No,,,0.0,2.0
888,101206,901710000.0,,431 melnea cass boulevard,431 melnea cass boulevard,431 melnea cass boulevard,,2119.0,,,,52055.0,,Multifamily Housing,Multifamily Housing (52055.0),40.4,89.0,2104548.912,893285.5,47442.393,355001.0,72824.905,,,,,,,,,,,,,,,,,,,,,,22.0,in compliance,120267.298,2025.0,No,No,No,No,No,No,,,0.0,0.0
3706,105517,902000010.0,roxse residences lp mass lps,1030-1070 tremont st,1030,1070 tremont st,,2120.0,1030  1070 tremont st,boston,2120,285517.0,,Multifamily Housing,Multifamily Housing (285517.0),17.6,100.0,5033875.856,2600990.2,138138.59,713038.0,146272.615,,,,,,,,,,,,,,,,,,,,,,31.01,in compliance,284411.205,2025.0,No,No,No,No,No,No,,,0.0,2.0
3707,105518,902000010.0,roxse residences lp mass lps,35-65 warwick st,35,65 warwick st,,2120.0,1030  1070 tremont st,boston,2120,44132.0,,Multifamily Housing,Multifamily Housing (44132.0),39.9,,1761020.016,1429738.7,75933.422,97093.0,19917.658,,,,,,,,,,,,,,,,,,,,,,49.66,in compliance,95851.08,2025.0,No,No,No,No,No,No,,,0.0,0.0
2749,104157,902126010.0,,2093-2115 washington st,2093,2115 washington st,,2119.0,2093  2115 washington st,boston,2119,45200.0,,Multifamily Housing,Multifamily Housing (45200.0),46.6,54.0,2106527.48,1042700.0,55377.797,311790.0,63960.601,,,,,,,,,,,,,,,,,,,,,,32.01,in compliance,119338.398,2030.0,I'm not sure,No,No,No,I'm not sure,I'm not sure,,,0.0,0.0
3772,105634,902131000.0,school house kenilworth,37 williams st,37 williams st,37 williams st,,2119.0,37 williams st,boston,2119,25630.0,,Multifamily Housing,Multifamily Housing (25630.0),61.7,58.0,1581862.972,1162763.6,61754.375,122831.0,25197.551,,,,,,,,,,,,,,,,,,,,,,41.69,in compliance,86951.926,2030.0,No,No,No,No,No,No,,,0.0,0.0
5133,107574,902145000.0,,80-100 dewitt dr,80,100 dewitt dr,,2119.0,,,,33000.0,,Multifamily Housing,Multifamily Housing (33000.0),73.3,76.0,2420337.732,1735000.0,92145.85,200861.0,41204.626,,,,,,,,,,,,,,,,,,,,,,83.1,in compliance,133350.476,2025.0,,,,,,,,,0.0,0.0
2739,104147,902160000.0,madison  haynes  llc,735 shawmut ave,735 shawmut ave,735 shawmut ave,,2119.0,725  751 shawmut av,boston,2119,138710.0,0.0,Multifamily Housing,"Multifamily Housing (138710.0),Parking (35370.0)",56.6,77.0,7851497.016,5449472.9,289421.506,703993.0,144417.124,,,,,,,,,,,,,,,,,,,,,,44.88,in compliance,433838.63,2025.0,I'm not sure,No,No,No,I'm not sure,I'm not sure,,,1.0,2.0
4826,107154,902197000.0,madison  melnea cass  llc,600 melnea cass blvd,600 melnea cass blvd,600 melnea cass blvd,,2120.0,brook marshall rd,boston,2120,71537.0,0.0,Multifamily Housing,"Multifamily Housing (71537.0),Parking (7014.0)",16.5,100.0,1177930.086,26479.0,1406.3,412113.8,84541.025,254681.2,,,,,,,,,,,,,,,,,,,,,32.44,in compliance,85947.325,2025.0,I'm not sure,No,No,No,I'm not sure,I'm not sure,,,0.0,2.0
5539,108105,902197010.0,,sojourner truth pl,sojourner truth pl,sojourner truth pl,,2120.0,,,,21350.0,,Multifamily Housing,Multifamily Housing (21350.0),70.7,80.0,1509154.904,1084900.0,57619.039,124342.0,25507.518,,,,,,,,,,,,,,,,,,,,,,37.95,in compliance,83126.557,2030.0,I'm not sure,No,No,No,I'm not sure,I'm not sure,,,1.0,1.0
2745,104153,902230010.0,madison melnea cass llc,40 raynor cir,40 raynor cir,40 raynor cir,,2119.0,40 raynor ci,boston,2119,22256.0,0.0,Multifamily Housing,"Multifamily Housing (22256.0),Parking (3000.0)",45.4,,1011277.584,625271.2,33208.153,113132.0,23207.898,,,,,,,,,,,,,,,,,,,,,,32.1,in compliance,56416.051,2030.0,I'm not sure,No,No,No,I'm not sure,I'm not sure,,,1.0,1.0
5150,107598,902310000.0,,11-21 raynor cir,11,21 raynor cir,,2120.0,,,,20706.0,,Multifamily Housing,Multifamily Housing (20706.0),54.3,81.0,1125065.96,720471.0,38264.215,118580.0,24325.501,,,,,,,,,,,,,,,,,,,,,,68.78,in compliance,62589.716,2030.0,I'm not sure,No,No,No,I'm not sure,I'm not sure,,,0.0,2.0
5151,107601,902345000.0,,67-81 ruggles st,67,81 ruggles st,,2120.0,,,,22741.0,,Multifamily Housing,Multifamily Housing (22741.0),112.8,8.0,2564582.564,1887652.0,100253.198,198397.0,40699.161,,,,,,,,,,,,,,,,,,,,,,49.7,in compliance,140952.359,2030.0,I'm not sure,No,No,No,I'm not sure,I'm not sure,,,0.0,2.0
5152,107605,902380000.0,,51 ruggles st,51 ruggles st,51 ruggles st,,2119.0,,,,20399.0,,Multifamily Housing,Multifamily Housing (20399.0),102.1,33.0,2082353.308,1806633.0,95950.279,80809.0,16577.158,,,,,,,,,,,,,,,,,,,,,,42.27,in compliance,112527.437,2030.0,I'm not sure,No,No,No,I'm not sure,I'm not sure,,,1.0,2.0
3721,105564,902453000.0,ruggles assisted living lp mass lp,25 ruggles st,25 ruggles st,25 ruggles st,,2119.0,25 ruggles st,boston,2119,27516.0,,Multifamily Housing,Multifamily Housing (27516.0),64.2,55.0,1765320.163,1042856.8,55386.125,211741.9,43436.733,,,,,,,,,,,,,,,,,,,,,,21.2,in compliance,98822.858,2025.0,No,No,No,No,No,No,,,0.0,2.0
3722,105565,902454000.0,ruggles shawmut housing llc,41 ruggles st,41 ruggles st,41 ruggles st,,2119.0,41 ruggles st,boston,2119,39610.0,,Multifamily Housing,Multifamily Housing (39610.0),57.3,69.0,2271523.82,1638649.0,87028.648,185485.0,38050.393,,,,,,,,,,,,,,,,,,,,,,48.52,in compliance,125079.041,2025.0,I'm not sure,No,No,No,I'm not sure,I'm not sure,,,0.0,0.0
5153,107610,902500000.0,,759 shawmut av,759 shawmut av,759 shawmut av,,2119.0,,,,29756.0,,Multifamily Housing,Multifamily Housing (29756.0),103.2,22.0,3071159.844,2485960.9,132029.383,171512.0,35183.972,,,,,,,,,,,,,,,,,,,,,,80.64,in compliance,167213.355,2030.0,I'm not sure,No,No,No,I'm not sure,I'm not sure,,,1.0,1.0
3902,105830,902505000.0,smith senior residences llc,757 shawmut ave,757 shawmut ave,757 shawmut ave,,2119.0,757 shawmut st,boston,2119,103792.0,,Multifamily Housing,Multifamily Housing (103792.0),51.8,53.0,5371735.28,1518086.0,80625.547,1129440.0,231693.322,,,,,,,,,,,,,,,,,,,,,,23.61,in compliance,312318.869,2025.0,I'm not sure,No,No,No,I'm not sure,I'm not sure,,,1.0,1.0
4577,106746,902643102.0,whittier 1a-9 preservation associates lp,100 cabot st,100 cabot st,100 cabot st,,2120.0,155  185 cabot st,boston,2120,77752.0,0.0,Multifamily Housing,"Multifamily Housing (77752.0),Parking (19065.0)",43.0,81.0,3344237.208,1535078.8,81528.035,530234.0,108772.203,,,,,,,,,,,,,,,,,,,,,,49.67,in compliance,190300.238,2025.0,Yes,No,No,No,Yes,Yes,,,1.0,1.0
4626,106809,902643102.0,whittier 1a-9 preservation associates lp,154 ruggles st,154 ruggles st,154 ruggles st,,2120.0,155  185 cabot st,boston,2120,23542.0,,Multifamily Housing,Multifamily Housing (23542.0),39.0,,918682.348,480226.7,25504.84,128504.0,26361.311,,,,,,,,,,,,,,,,,,,,,,41.36,in compliance,51866.151,2025.0,Yes,No,No,No,Yes,Yes,,,0.0,2.0
5468,108019,902643150.0,,180 ruggles st,180 ruggles st,180 ruggles st,,2120.0,,,,40541.0,,Multifamily Housing,Multifamily Housing (40541.0),39.6,91.0,1605268.594,700322.6,37194.133,265224.5,54408.154,,,,,,,,,,,,,,,,,,,,,,31.91,in compliance,91602.287,2025.0,I'm not sure,No,No,No,I'm not sure,I'm not sure,,,0.0,2.0
5469,108020,902643150.0,,25 whittier st,25 whittier st,25 whittier st,,2120.0,,,,30581.0,,Multifamily Housing,Multifamily Housing (30581.0),37.2,94.0,1136576.652,492319.4,26147.083,188821.0,38734.74,,,,,,,,,,,,,,,,,,,,,,32.27,in compliance,64881.823,2025.0,Yes,No,No,No,Yes,Yes,,,0.0,2.0
3359,104985,902908050.0,parcel 25d primary,1 gurney st,1 gurney st,1 gurney st,,2120.0,1 gurney st,boston,2120,77529.0,,Multifamily Housing,Multifamily Housing (77529.0),59.3,45.0,4596881.44,2410403.6,128016.535,640820.0,131457.815,,,,,,,,,,,,,,,,,,,,,,22.82,in compliance,259474.35,2025.0,No,No,No,No,No,No,,,0.0,2.0
3688,105450,902921010.0,roxbury crossing senior,30 gurney st,30 gurney st,30 gurney st,,2120.0,30 gurney st,boston,2120,34700.0,,Multifamily Housing,Multifamily Housing (34700.0),54.0,60.0,1874805.368,1195854.9,63511.854,198989.0,40820.603,,,,,,,,,,,,,,,,,,,,,,22.4,in compliance,104332.457,2025.0,No,No,No,No,No,No,,,1.0,2.0
5541,108107,903070000.0,,dewitt dr,dewitt dr,dewitt dr,,2119.0,,,,22350.0,,Multifamily Housing,Multifamily Housing (22350.0),83.7,61.0,1870754.876,1359900.0,72224.289,149723.0,30714.176,,,,,,,,,,,,,,,,,,,,,,85.4,in compliance,102938.465,2030.0,,,,,,,,,1.0,1.0
454,100647,903082100.0,,107-139 madison park ct,107,139 madison park ct,,2119.0,shawmut av,boston,2119,43803.0,,Multifamily Housing,Multifamily Housing (43803.0),40.2,99.0,1762984.992,1322100.0,70216.731,129216.0,26507.37,,,,,,,,,,,,,,,,,,,,,,34.1,in compliance,96724.101,2030.0,I'm not sure,No,No,No,I'm not sure,I'm not sure,,,0.0,2.0
1115,101674,903130010.0,cbes development llc mass llc,2311 washington st,2311 washington st,2311 washington st,,2119.0,2311 washington st,boston,2119,49588.0,,Multifamily Housing,Multifamily Housing (49588.0),57.3,66.0,2839328.931,1589572.7,84422.206,366282.6,75139.213,,,,,,,,,,,,,,,,,,,,,,16.17,in compliance,159561.419,2025.0,No,No,No,No,No,No,,,0.0,2.0
